Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
113,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
114,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
115,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
116,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
117,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
118,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
119,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
120,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
121,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
122,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
123,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
124,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
125,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
126,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
127,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
128,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
129,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
130,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
131,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
132,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
133,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
134,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
135,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
136,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
137,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
138,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
139,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
140,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
141,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
142,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
143,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
144,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
145,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
146,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
147,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
148,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
149,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
150,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
151,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
152,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
153,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
154,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
155,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
156,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
157,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
158,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
159,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
160,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
161,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
162,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
163,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
164,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
165,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
166,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
167,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
168,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
169,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
170,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
171,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
172,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
173,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
174,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
175,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
176,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
177,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
178,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
179,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
180,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
181,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
182,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
183,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
184,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
185,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
186,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
187,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
188,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
189,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
190,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
191,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
192,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
193,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
194,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
195,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
196,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
197,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
198,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
199,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
200,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
201,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
202,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
203,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
204,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
205,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
206,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
207,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
208,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
209,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
210,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
211,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
212,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
213,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
214,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
215,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
216,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
217,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
218,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
219,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
220,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
221,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
222,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
223,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
224,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
225,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
226,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
227,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
228,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
229,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
230,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
231,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
232,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
233,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
234,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
235,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
236,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
237,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
238,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
239,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
240,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
241,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
242,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
243,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
244,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
245,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
246,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
247,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
248,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
249,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
250,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
251,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
252,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
253,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
254,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
255,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
256,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
257,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
258,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
259,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
260,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
261,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
262,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
263,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
264,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
265,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
266,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
267,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
268,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
269,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
270,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
271,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
272,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
273,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
274,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
275,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
276,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
277,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
278,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
279,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
280,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
281,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
282,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
283,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
284,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
285,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
286,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
287,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
288,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
289,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
290,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
291,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
292,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
293,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
294,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
295,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
296,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
297,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
298,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
299,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
300,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
301,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
302,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
303,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
304,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
305,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
306,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
307,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
308,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
