Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
53,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
54,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
55,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
56,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
57,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
58,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
59,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
60,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
61,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
62,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
63,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
64,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
65,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
66,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
67,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
68,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
69,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
70,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
71,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
72,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
73,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
74,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
75,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
76,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
77,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
78,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
79,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
80,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
81,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
82,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
83,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
84,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
85,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
86,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
87,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
88,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
89,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
90,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
91,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
92,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
93,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
94,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
95,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
96,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
97,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
98,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
99,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
100,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
101,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
102,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
103,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
104,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
105,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
106,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
107,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
108,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
109,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
110,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
111,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
112,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
113,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
114,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
115,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
116,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
117,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
118,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
119,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
120,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
121,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
122,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
123,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
124,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
125,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
126,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
127,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
128,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
129,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
130,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
131,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
132,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
133,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
134,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
135,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
136,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
137,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
138,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
139,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
140,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
141,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
142,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
143,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
144,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
145,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
146,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
147,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
148,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
149,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
150,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
151,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
152,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
153,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
154,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
155,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
156,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
157,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
158,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
159,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
160,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
161,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
162,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
163,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
164,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
165,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
166,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
167,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
168,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
169,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
170,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
171,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
172,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
173,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
174,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
175,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
176,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
177,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
178,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
179,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
180,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
181,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
182,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
183,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
184,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
185,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
186,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
187,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
188,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
189,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
190,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
191,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
192,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
193,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
194,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
195,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
196,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
197,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
198,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
199,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
200,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
201,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
202,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
203,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
204,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
205,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
206,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
207,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
208,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
209,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
210,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
211,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
212,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
213,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
214,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
215,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
216,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
217,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
218,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
219,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
220,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
221,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
222,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
223,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
224,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
225,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
226,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
227,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
228,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
229,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
230,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
231,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
232,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
233,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
234,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
235,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
236,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
237,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
238,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
239,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
240,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
241,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
242,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
243,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
244,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
245,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
246,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
247,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
248,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
249,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
250,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
251,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
252,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
253,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
254,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
255,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
256,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
257,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
258,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
259,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
260,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
261,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
262,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
263,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
264,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
265,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
266,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
267,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
268,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
269,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
270,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
271,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
272,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
273,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
274,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
275,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
276,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
277,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
278,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
279,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
280,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
281,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
282,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
283,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
284,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
285,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
286,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
287,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
288,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
289,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
290,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
291,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
292,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
293,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
294,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
295,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
296,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
297,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
298,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
299,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
300,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
301,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
302,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
303,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
304,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
305,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
306,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
307,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
308,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
309,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
310,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
311,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
312,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
313,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
314,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
315,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
316,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
317,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
318,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
319,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
320,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
321,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
322,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
323,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
324,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
325,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
326,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
