Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
91,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
92,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
93,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
94,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
95,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
96,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
97,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
98,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
99,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
100,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
