Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
30,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
31,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
32,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
33,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
34,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
35,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
36,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
37,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
38,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
39,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
40,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
41,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
42,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
43,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
44,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
45,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
46,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
47,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
48,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
49,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
50,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
51,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
52,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
53,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
54,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
55,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
56,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
57,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
58,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
59,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
60,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
61,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
62,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
63,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
64,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
65,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
66,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
67,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
68,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
69,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
70,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
71,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
72,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
73,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
74,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
75,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
76,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
77,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
78,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
79,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
80,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
81,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
82,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
83,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
84,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
85,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
86,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
87,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
88,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
89,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
90,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
91,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
92,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
93,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
94,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
95,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
96,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
97,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
98,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
99,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
100,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
101,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
102,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
103,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
104,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
105,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
106,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
107,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
108,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
109,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
110,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
111,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
112,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
113,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
114,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
115,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
116,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
117,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
118,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
119,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
120,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
121,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
122,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
123,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
124,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
125,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
126,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
127,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
128,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
129,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
130,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
131,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
132,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
133,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
134,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
135,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
136,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
137,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
138,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
139,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
140,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
141,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
142,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
143,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
144,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
145,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
146,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
147,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
148,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
149,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
150,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
151,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
152,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
153,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
154,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
155,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
156,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
157,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
158,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
159,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
160,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
161,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
162,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
163,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
164,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
165,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
166,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
167,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
168,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
169,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
170,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
171,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
172,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
173,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
174,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
175,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
176,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
177,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
178,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
179,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
180,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
181,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
182,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
183,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
184,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
185,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
186,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
187,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
188,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
189,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
190,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
191,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
192,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
193,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
194,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
195,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
196,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
197,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
198,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
199,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
200,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
201,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
202,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
203,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
204,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
205,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
206,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
207,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
208,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
209,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
210,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
211,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
212,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
213,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
214,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
215,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
216,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
217,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
218,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
219,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
220,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
221,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
222,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
223,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
224,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
225,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
226,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
227,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
228,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
229,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
230,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
231,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
232,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
233,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
234,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
235,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
236,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
237,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
238,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
239,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
240,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
241,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
242,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
243,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
244,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
245,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
246,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
247,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
248,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
249,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
250,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
251,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
252,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
253,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
254,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
255,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
256,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
257,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
258,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
259,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
260,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
261,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
262,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
263,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
264,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
265,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
266,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
267,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
268,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
269,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
270,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
271,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
272,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
273,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
274,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
275,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
276,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
277,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
278,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
279,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
280,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
281,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
282,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
283,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
284,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
285,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
286,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
287,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
288,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
289,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
290,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
291,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
292,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
293,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
294,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
295,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
296,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
297,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
298,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
299,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
300,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
301,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
302,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
303,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
304,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
305,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
306,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
307,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
308,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
309,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
310,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
311,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
312,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
313,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
314,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
315,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
316,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
317,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
318,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
319,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
320,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
321,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
322,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
323,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
324,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
325,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
326,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
327,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
328,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
329,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
330,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
331,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
332,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
333,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
334,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
335,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
336,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
337,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
338,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
339,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
340,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
341,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
342,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
343,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
344,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
345,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
346,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
347,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
348,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
349,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
350,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
351,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
352,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
353,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
354,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
355,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
356,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
357,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
358,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
359,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
360,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
361,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
362,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
363,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
364,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
365,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
366,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
367,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
368,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
369,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
370,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
371,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
372,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
373,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
374,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
375,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
