Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
137,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
138,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
139,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
140,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
141,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
142,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
143,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
144,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
145,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
146,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
147,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
148,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
149,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
150,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
151,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
152,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
153,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
154,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
155,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
156,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
157,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
158,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
159,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
160,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
161,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
162,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
163,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
164,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
165,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
166,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
167,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
168,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
169,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
170,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
171,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
172,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
173,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
174,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
175,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
176,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
177,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
178,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
179,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
180,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
181,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
182,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
183,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
184,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
185,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
186,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
187,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
188,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
189,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
190,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
191,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
192,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
193,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
194,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
195,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
196,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
197,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
198,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
199,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
200,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
201,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
202,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
203,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
204,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
205,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
206,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
207,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
208,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
209,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
210,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
211,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
212,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
213,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
214,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
215,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
216,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
217,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
218,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
219,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
220,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
221,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
222,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
223,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
224,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
225,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
226,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
227,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
228,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
229,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
230,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
231,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
232,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
233,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
234,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
235,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
236,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
237,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
238,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
239,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
240,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
241,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
242,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
243,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
244,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
245,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
246,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
247,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
248,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
249,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
250,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
251,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
252,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
253,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
254,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
255,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
256,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
257,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
258,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
259,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
260,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
261,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
262,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
263,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
264,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
265,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
266,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
267,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
268,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
269,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
270,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
271,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
272,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
273,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
274,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
275,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
276,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
277,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
278,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
279,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
280,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
281,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
282,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
283,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
284,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
285,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
286,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
287,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
288,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
289,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
290,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
291,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
292,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
293,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
294,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
295,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
296,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
297,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
298,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
299,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
300,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
301,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
302,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
303,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
304,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
305,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
306,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
307,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
308,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
309,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
310,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
311,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
312,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
313,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
314,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
315,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
316,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
317,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
318,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
319,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
320,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
321,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
322,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
323,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
324,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
325,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
326,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
327,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
328,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
329,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
330,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
331,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
332,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
333,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
334,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
335,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
336,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
337,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
338,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
339,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
340,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
341,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
342,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
343,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
344,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
345,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
346,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
347,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
348,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
349,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
350,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
351,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
352,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
353,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
354,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
355,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
356,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
357,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
358,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
359,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
360,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
361,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
362,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
